class,kind,type,qualifier,severity,line,procedure,procedure_id,file,trace,key,qualifier_tags,hash,bug_id,always_report,advice
PROVER,ERROR,RESOURCE_LEAK," resource of type `java.io.FileInputStream` acquired to `in` by call to `FileInputStream(...)` at line 72 is not released after line 73",HIGH,73,"PieDataset DatasetReader.readPieDatasetFromXML(File)","org.jfree.data.xml.DatasetReader.readPieDatasetFromXML(java.io.File):org.jfree.data.general.PieDatas.156334895562982021a1f45caeaa1c5e",src/main/java/org/jfree/data/xml/DatasetReader.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":70,""column_number"":-1,""description"":""start of procedure readPieDatasetFromXML(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""PieDataset DatasetReader.readPieDatasetFromXML(File)""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.DatasetReader.readPieDatasetFromXML(java.io.File):org.jfree.data.general.PieDatas.156334895562982021a1f45caeaa1c5e""}]},{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":72,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":73,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":85,""column_number"":-1,""description"":""start of procedure readPieDatasetFromXML(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""PieDataset DatasetReader.readPieDatasetFromXML(FileInputStream)""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.DatasetReader.readPieDatasetFromXML(java.io.FileInputStream):org.jfree.data.gener.a2da5aa5127c3526c0b0ee6a8a69aa5a""}]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":88,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":89,""column_number"":-1,""description"":""Skipping newInstance(): unknown method"",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":91,""column_number"":-1,""description"":""Skipping newSAXParser(): unknown method"",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":92,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":60,""column_number"":-1,""description"":""start of procedure PieDatasetHandler()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""PieDatasetHandler.<init>()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.PieDatasetHandler.<init>().d6c8798b8036d8df449c092ff416b8bc""}]},{""level"":3,""filename"":""src/main/java/org/jfree/data/xml/RootHandler.java"",""line_number"":59,""column_number"":-1,""description"":""start of procedure RootHandler()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""RootHandler.<init>()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.RootHandler.<init>().d7de7a2c480120ead6c069240396c3c7""}]},{""level"":3,""filename"":""src/main/java/org/jfree/data/xml/RootHandler.java"",""line_number"":60,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":3,""filename"":""src/main/java/org/jfree/data/xml/RootHandler.java"",""line_number"":61,""column_number"":-1,""description"":""return from a call to RootHandler.<init>()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""RootHandler.<init>()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.RootHandler.<init>().d7de7a2c480120ead6c069240396c3c7""}]},{""level"":2,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":61,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":62,""column_number"":-1,""description"":""return from a call to PieDatasetHandler.<init>()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""PieDatasetHandler.<init>()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.PieDatasetHandler.<init>().d6c8798b8036d8df449c092ff416b8bc""}]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":93,""column_number"":-1,""description"":""Skipping parse(...): unknown method"",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":94,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":2,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":69,""column_number"":-1,""description"":""start of procedure getDataset()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""PieDataset PieDatasetHandler.getDataset()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.PieDatasetHandler.getDataset():org.jfree.data.general.PieDataset.f7063636b4d01ac3705701160c4952bf""}]},{""level"":2,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":70,""column_number"":-1,""description"":""return from a call to PieDataset PieDatasetHandler.getDataset()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""PieDataset PieDatasetHandler.getDataset()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.PieDatasetHandler.getDataset():org.jfree.data.general.PieDataset.f7063636b4d01ac3705701160c4952bf""}]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/DatasetReader.java"",""line_number"":102,""column_number"":-1,""description"":""return from a call to PieDataset DatasetReader.readPieDatasetFromXML(FileInputStream)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""PieDataset DatasetReader.readPieDatasetFromXML(FileInputStream)""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.DatasetReader.readPieDatasetFromXML(java.io.FileInputStream):org.jfree.data.gener.a2da5aa5127c3526c0b0ee6a8a69aa5a""}]}]}","59476371","<qualifier_tags><line>73</line><call_procedure>FileInputStream(...)</call_procedure><call_line>72</call_line><value>in</value></qualifier_tags>","541700995","1","false",""
PROVER,ERROR,RESOURCE_LEAK," resource of type `java.util.HashMap` acquired to `result` by call to `put(...)` at line 96 is not released after line 97",HIGH,97,"Map CloneUtils.cloneMapValues(Map)","org.jfree.chart.util.CloneUtils.cloneMapValues(java.util.Map):java.util.Map.889435376abed0254a826e220438e5a9",src/main/java/org/jfree/chart/util/CloneUtils.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":89,""column_number"":-1,""description"":""start of procedure cloneMapValues(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""Map CloneUtils.cloneMapValues(Map)""},{""tag"":""name_id"",""value"":""org.jfree.chart.util.CloneUtils.cloneMapValues(java.util.Map):java.util.Map.889435376abed0254a826e220438e5a9""}]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":90,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/Args.java"",""line_number"":54,""column_number"":-1,""description"":""start of procedure nullNotPermitted(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void Args.nullNotPermitted(Object,String)""},{""tag"":""name_id"",""value"":""org.jfree.chart.util.Args.nullNotPermitted(java.lang.Object,java.lang.String):void.a149e68f47c4048e0fd9070d85d94993""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/Args.java"",""line_number"":55,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/Args.java"",""line_number"":58,""column_number"":-1,""description"":""return from a call to void Args.nullNotPermitted(Object,String)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""void Args.nullNotPermitted(Object,String)""},{""tag"":""name_id"",""value"":""org.jfree.chart.util.Args.nullNotPermitted(java.lang.Object,java.lang.String):void.a149e68f47c4048e0fd9070d85d94993""}]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":91,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":92,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":93,""column_number"":-1,""description"":""Skipping get(...): unknown method"",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":94,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":96,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":93,""column_number"":-1,""description"":""start of procedure clone(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""Object ObjectUtils.clone(Object)""},{""tag"":""name_id"",""value"":""org.jfree.chart.util.ObjectUtils.clone(java.lang.Object):java.lang.Object.e3a0beedac885bfdb872d0d2bab37174""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":95,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":98,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":104,""column_number"":-1,""description"":""Skipping getMethod(...): unknown method"",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":106,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":107,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":120,""column_number"":-1,""description"":""return from a call to Object ObjectUtils.clone(Object)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""Object ObjectUtils.clone(Object)""},{""tag"":""name_id"",""value"":""org.jfree.chart.util.ObjectUtils.clone(java.lang.Object):java.lang.Object.e3a0beedac885bfdb872d0d2bab37174""}]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":96,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":92,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":93,""column_number"":-1,""description"":""Skipping get(...): unknown method"",""node_tags"":[]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":94,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":96,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":93,""column_number"":-1,""description"":""start of procedure clone(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""Object ObjectUtils.clone(Object)""},{""tag"":""name_id"",""value"":""org.jfree.chart.util.ObjectUtils.clone(java.lang.Object):java.lang.Object.e3a0beedac885bfdb872d0d2bab37174""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":95,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":98,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":104,""column_number"":-1,""description"":""Skipping getMethod(...): unknown method"",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":106,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":120,""column_number"":-1,""description"":""exception java.lang.CloneNotSupportedException"",""node_tags"":[{""tag"":""name"",""value"":""java.lang.CloneNotSupportedException""},{""tag"":""kind"",""value"":""exception""}]},{""level"":1,""filename"":""src/main/java/org/jfree/chart/util/ObjectUtils.java"",""line_number"":120,""column_number"":-1,""description"":""return from a call to Object ObjectUtils.clone(Object)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""Object ObjectUtils.clone(Object)""},{""tag"":""name_id"",""value"":""org.jfree.chart.util.ObjectUtils.clone(java.lang.Object):java.lang.Object.e3a0beedac885bfdb872d0d2bab37174""}]},{""level"":0,""filename"":""src/main/java/org/jfree/chart/util/CloneUtils.java"",""line_number"":97,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","589452476","<qualifier_tags><line>97</line><call_procedure>put(...)</call_procedure><call_line>96</call_line><value>result</value></qualifier_tags>","826031388","2","false",""
PROVER,ERROR,NULL_DEREFERENCE,"object returned by `getSubHandlers()` could be null and is dereferenced at line 108",HIGH,108,"void PieDatasetHandler.startElement(String,String,String,Attributes)","org.jfree.data.xml.PieDatasetHandler.startElement(java.lang.String,java.lang.String,java.lang.String.15da6eafcb2180823cf30d792d113c36",src/main/java/org/jfree/data/xml/PieDatasetHandler.java,"{""trace"":[{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":94,""column_number"":-1,""description"":""start of procedure startElement(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""void PieDatasetHandler.startElement(String,String,String,Attributes)""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.PieDatasetHandler.startElement(java.lang.String,java.lang.String,java.lang.String.15da6eafcb2180823cf30d792d113c36""}]},{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":99,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/RootHandler.java"",""line_number"":95,""column_number"":-1,""description"":""start of procedure getCurrentHandler()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""DefaultHandler RootHandler.getCurrentHandler()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.RootHandler.getCurrentHandler():org.xml.sax.helpers.DefaultHandler.f66ee47ccc40c5f71b432d8f9be4210c""}]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/RootHandler.java"",""line_number"":96,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/RootHandler.java"",""line_number"":97,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/RootHandler.java"",""line_number"":105,""column_number"":-1,""description"":""return from a call to DefaultHandler RootHandler.getCurrentHandler()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""DefaultHandler RootHandler.getCurrentHandler()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.RootHandler.getCurrentHandler():org.xml.sax.helpers.DefaultHandler.f66ee47ccc40c5f71b432d8f9be4210c""}]},{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":100,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":103,""column_number"":-1,""description"":""Taking false branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":106,""column_number"":-1,""description"":""Taking true branch"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":107,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/ItemHandler.java"",""line_number"":70,""column_number"":-1,""description"":""start of procedure ItemHandler(...)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""ItemHandler.<init>(PieDatasetHandler,PieDatasetHandler)""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.ItemHandler.<init>(org.jfree.data.xml.PieDatasetHandler,org.jfree.data.xml.PieDat.0374775cb65e0be423452aa360fafb9a""}]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/ItemHandler.java"",""line_number"":71,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/ItemHandler.java"",""line_number"":72,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/ItemHandler.java"",""line_number"":73,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/ItemHandler.java"",""line_number"":74,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/ItemHandler.java"",""line_number"":75,""column_number"":-1,""description"":""return from a call to ItemHandler.<init>(PieDatasetHandler,PieDatasetHandler)"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""ItemHandler.<init>(PieDatasetHandler,PieDatasetHandler)""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.ItemHandler.<init>(org.jfree.data.xml.PieDatasetHandler,org.jfree.data.xml.PieDat.0374775cb65e0be423452aa360fafb9a""}]},{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":108,""column_number"":-1,""description"":"""",""node_tags"":[]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/RootHandler.java"",""line_number"":68,""column_number"":-1,""description"":""start of procedure getSubHandlers()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""Stack RootHandler.getSubHandlers()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.RootHandler.getSubHandlers():java.util.Stack.9a7d5dab965668b95441e361e663e755""}]},{""level"":1,""filename"":""src/main/java/org/jfree/data/xml/RootHandler.java"",""line_number"":69,""column_number"":-1,""description"":""return from a call to Stack RootHandler.getSubHandlers()"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_end""},{""tag"":""name"",""value"":""Stack RootHandler.getSubHandlers()""},{""tag"":""name_id"",""value"":""org.jfree.data.xml.RootHandler.getSubHandlers():java.util.Stack.9a7d5dab965668b95441e361e663e755""}]},{""level"":0,""filename"":""src/main/java/org/jfree/data/xml/PieDatasetHandler.java"",""line_number"":108,""column_number"":-1,""description"":"""",""node_tags"":[]}]}","697342370","<qualifier_tags><bucket>B1</bucket><line>108</line><value>getSubHandlers()</value></qualifier_tags>","584312118","3","false",""
